# StartTime = 07/20/2018 01:46:41.8469 PM
Time (sec), Vehicle speed (MPH), Engine RPM (RPM), Absolute throttle position (%), Absolute load value (%)
17.564,64.00124,3653,17.64706,11.76471
17.624,64.6226,3653,17.64706,11.76471
17.686,64.6226,3631,17.64706,11.76471
17.75,64.6226,3631,18.82353,12.94118
17.814,64.6226,3631,18.82353,12.94118
17.874,64.6226,3631,18.82353,12.94118
17.936,64.6226,3633,19.60784,12.94118
18,64.6226,3633,19.60784,19.21569
18.064,65.24397,3633,19.60784,19.21569
18.124,65.24397,3623,19.60784,19.21569
18.186,65.24397,3623,20.39216,20.39216
18.25,64.6226,3623,20.39216,20.39216
18.314,64.6226,3623,20.39216,20.39216
18.377,64.6226,3637,20.39216,20.39216
18.437,65.24397,3637,20.39216,22.7451
18.5,65.24397,3637,20.39216,22.7451
18.564,65.24397,3647,20.39216,22.7451
18.624,65.24397,3647,20.78431,22.7451
18.687,65.24397,3647,20.78431,22.7451
18.751,65.24397,3647,20.78431,22.7451
18.811,65.24397,3656,21.56863,22.7451
18.875,65.24397,3656,21.56863,27.05882
18.937,65.24397,3656,21.56863,27.05882
19,65.24397,3663,21.56863,27.05882
19.063,65.24397,3663,21.56863,27.45098
19.126,65.24397,3663,21.56863,27.45098
19.189,65.24397,3672,21.56863,27.45098
19.251,65.24397,3672,21.56863,26.27451
19.313,65.24397,3672,21.56863,26.27451
19.377,65.24397,3672,21.56863,26.27451
19.436,65.24397,3680,20.39216,26.27451
19.501,65.86535,3680,20.39216,23.13725
19.561,65.86535,3680,20.39216,23.13725
19.625,65.86535,3683,20.39216,23.13725
19.686,65.86535,3683,19.60784,20
19.75,65.86535,3683,19.60784,20
19.814,65.86535,3690,19.60784,20
19.874,65.86535,3690,19.60784,19.60784
19.936,65.86535,3690,19.60784,19.60784
20,65.86535,3696,19.60784,19.60784
20.064,65.86535,3696,19.60784,19.60784
20.124,65.86535,3696,19.60784,19.60784
20.186,65.86535,3696,19.60784,19.60784
20.25,65.86535,3698,19.60784,19.60784
20.314,65.86535,3698,19.21569,17.64706
20.374,65.86535,3698,19.21569,17.64706
20.436,65.86535,3698,19.21569,17.64706
20.5,65.86535,3698,19.21569,18.03922
20.563,65.86535,3698,19.21569,18.03922
20.623,65.86535,3698,19.21569,18.03922
20.686,65.86535,3711,20,18.03922
20.75,65.86535,3711,20,20
20.814,65.86535,3711,20,20
20.874,65.86535,3718,19.60784,20
20.936,65.86535,3718,19.60784,20.39216
21,66.48672,3718,19.60784,20.39216
21.064,66.48672,3718,19.60784,20.39216
21.124,66.48672,3723,19.60784,20.39216
21.186,66.48672,3723,19.60784,19.21569
21.25,66.48672,3723,19.60784,19.21569
21.314,66.48672,3731,19.60784,19.21569
21.374,66.48672,3731,18.43137,16.86275
21.436,66.48672,3731,18.43137,16.86275
21.5,66.48672,3731,18.43137,16.86275
21.563,66.48672,3736,18.43137,16.86275
21.624,66.48672,3736,18.43137,15.29412
21.686,66.48672,3736,18.43137,15.29412
21.75,66.48672,3731,17.64706,15.29412
21.814,66.48672,3731,17.64706,13.33333
21.874,66.48672,3731,17.64706,13.33333
21.936,66.48672,3731,17.64706,13.33333
22,66.48672,3731,17.64706,13.33333
22.064,66.48672,3731,17.64706,11.37255
22.124,66.48672,3731,17.64706,11.37255
22.186,66.48672,3742,17.2549,11.37255
22.25,66.48672,3742,17.2549,10.98039
22.314,66.48672,3742,17.2549,10.98039
22.374,66.48672,3736,17.2549,10.98039
22.436,66.48672,3736,17.2549,11.37255
22.5,66.48672,3736,17.2549,11.37255
22.562,66.48672,3736,17.2549,11.37255
22.627,66.48672,3731,17.2549,11.37255
22.686,66.48672,3731,17.2549,11.37255
22.75,66.48672,3731,17.2549,11.37255
22.814,66.48672,3720,17.2549,11.37255
22.874,66.48672,3720,17.64706,10.98039
22.937,66.48672,3720,17.64706,10.98039
23.001,66.48672,3720,17.64706,10.98039
23.061,66.48672,3720,17.64706,10.98039
23.125,66.48672,3720,17.64706,11.37255
23.187,66.48672,3720,17.64706,11.37255
