# StartTime = 07/20/2018 01:33:06.3941 PM
Time (sec), Vehicle speed (MPH), Engine RPM (RPM), Absolute throttle position (%), Absolute load value (%)
36.877,81.39963,3052,34.5098,71.37255
36.937,81.39963,3052,34.5098,71.37255
37.001,81.39963,3052,34.5098,71.37255
37.061,81.39963,3054,34.5098,71.37255
37.124,81.39963,3054,34.5098,72.15686
37.188,81.39963,3054,34.5098,72.15686
37.248,81.39963,3058,34.5098,72.15686
37.311,81.39963,3058,34.5098,73.72549
37.377,81.39963,3058,34.5098,73.72549
37.437,81.39963,3058,34.5098,73.72549
37.501,81.39963,3066,34.5098,73.72549
37.561,81.39963,3066,34.5098,70.98039
37.627,81.39963,3066,34.5098,70.98039
37.687,81.39963,3067,34.5098,70.98039
37.751,81.39963,3067,34.11765,71.76471
37.811,82.021,3067,34.11765,71.76471
37.877,82.021,3067,34.11765,71.76471
37.937,82.021,3073,33.72549,72.94118
38.001,82.021,3073,33.72549,72.94118
38.061,82.021,3073,33.72549,72.94118
38.127,82.021,3076,32.54902,72.94118
38.189,82.021,3076,32.54902,70.58823
38.249,82.021,3076,32.54902,70.58823
38.312,82.021,3082,32.54902,70.58823
38.374,82.021,3082,31.37255,70.58823
38.438,82.021,3082,31.37255,71.76471
38.502,82.021,3088,31.37255,71.76471
38.562,82.021,3088,31.37255,71.76471
38.627,82.021,3088,31.37255,68.62745
38.687,82.021,3088,31.37255,68.62745
38.751,82.021,3091,30.58824,68.62745
38.811,82.64237,3091,30.58824,66.66666
38.877,82.64237,3091,30.58824,66.66666
38.937,82.64237,3091,30.58824,66.66666
39.001,82.64237,3091,29.80392,63.52941
39.062,82.64237,3091,29.80392,63.52941
39.127,82.64237,3091,29.80392,63.52941
39.189,82.64237,3097,29.41176,63.52941
