# StartTime = 07/20/2018 01:50:32.7709 PM
Time (sec), Vehicle speed (MPH), Engine RPM (RPM), Absolute throttle position (%), Absolute load value (%)
6.31,20.50525,2346,18.43137,36.47059
6.374,20.50525,2346,18.43137,36.47059
6.434,20.50525,2361,18.43137,36.47059
6.5,20.50525,2361,18.03922,22.7451
6.56,20.50525,2361,18.03922,22.7451
6.624,20.50525,2379,18.03922,22.7451
6.684,20.50525,2379,21.17647,48.23529
6.747,21.12662,2379,21.17647,48.23529
6.81,21.12662,2379,21.17647,48.23529
6.874,21.12662,2448,24.70588,48.23529
6.937,21.12662,2448,24.70588,60
6.997,21.12662,2448,24.70588,60
7.061,21.12662,2474,24.70588,60
7.125,21.12662,2474,26.27451,67.45098
7.185,21.74799,2474,26.27451,67.45098
7.25,21.74799,2552,26.27451,67.45098
7.31,21.74799,2552,26.66667,62.7451
7.374,22.36936,2552,26.66667,62.7451
7.434,22.36936,2552,26.66667,62.7451
7.5,22.36936,2633,27.45098,62.7451
7.56,22.36936,2633,27.45098,63.52941
7.624,22.99073,2633,27.45098,63.52941
7.684,22.99073,2695,27.45098,63.52941
7.747,22.99073,2695,27.45098,62.35294
7.811,23.6121,2695,27.45098,62.35294
7.872,23.6121,2695,27.45098,62.35294
7.936,23.6121,2777,27.45098,61.96078
7.997,24.23348,2777,27.45098,61.96078
8.061,24.23348,2777,27.45098,61.96078
8.123,24.23348,2856,27.45098,61.96078
8.186,24.85485,2856,27.45098,61.96078
8.249,24.85485,2856,27.45098,61.96078
8.312,24.85485,2934,27.45098,61.96078
8.371,24.85485,2934,26.66667,60.39216
8.436,26.09759,2934,26.66667,60.39216
8.497,26.09759,2934,26.66667,60.39216
8.561,26.09759,2996,26.66667,60.39216
8.625,26.71896,2996,26.66667,56.86274
8.685,26.71896,2996,26.66667,56.86274
8.746,26.71896,3061,26.66667,56.86274
8.811,26.71896,3061,26.66667,57.2549
8.874,26.71896,3061,26.66667,57.2549
8.934,26.71896,3138,26.66667,57.2549
9,26.71896,3138,26.66667,56.07843
9.06,27.34033,3138,26.66667,56.07843
9.124,27.34033,3138,26.66667,56.07843
9.184,27.34033,3210,26.27451,56.07843
9.246,27.34033,3210,26.27451,55.68628
9.31,27.9617,3210,26.27451,55.68628
9.374,27.9617,3279,26.66667,55.68628
9.434,27.9617,3279,26.66667,56.47059
9.5,29.20445,3279,26.66667,56.47059
9.56,29.20445,3279,26.66667,56.47059
9.624,29.20445,3340,25.88235,56.47059
9.684,29.20445,3340,25.88235,55.29412
9.747,29.20445,3340,25.88235,55.29412
9.811,29.20445,3424,25.88235,55.29412
9.871,29.20445,3424,26.27451,53.33333
9.937,29.82582,3424,26.27451,53.33333
10,29.82582,3491,26.27451,53.33333
10.06,29.82582,3491,26.27451,53.72549
10.124,30.44719,3491,26.27451,53.72549
10.184,30.44719,3491,26.27451,53.72549
10.25,30.44719,3559,25.88235,53.72549
10.31,30.44719,3559,25.88235,50.58823
10.374,31.06856,3559,25.88235,50.58823
10.434,31.06856,3619,25.88235,50.58823
10.5,31.06856,3619,25.09804,47.45098
10.56,31.68993,3619,25.09804,47.45098
10.624,31.68993,3619,25.09804,47.45098
10.684,31.68993,3676,25.09804,47.45098
10.75,32.3113,3676,25.09804,47.05882
10.81,32.3113,3676,25.09804,47.05882
10.873,32.3113,3735,25.09804,47.05882
10.937,32.3113,3735,25.09804,45.88235
11,32.93267,3735,25.09804,45.88235
11.06,32.93267,3735,25.09804,45.88235
11.124,32.93267,3778,25.09804,45.88235
11.184,32.93267,3778,25.09804,44.31372
11.25,32.93267,3778,25.09804,44.31372
11.31,32.93267,3822,23.52941,44.31372
11.374,32.93267,3822,23.52941,39.21569
11.434,33.55404,3822,23.52941,39.21569
11.497,33.55404,3822,23.52941,39.21569
11.561,33.55404,3861,23.52941,39.21569
11.625,33.55404,3861,23.52941,35.68628
11.685,33.55404,3861,23.52941,35.68628
11.746,33.55404,3890,23.52941,35.68628
11.81,33.55404,3890,23.52941,36.07843
11.871,34.17542,3890,23.52941,36.07843
11.935,34.17542,3914,23.52941,36.07843
11.997,34.17542,3914,21.56863,33.72549
12.061,34.17542,3914,21.56863,33.72549
12.125,34.17542,3914,21.56863,33.72549
12.185,34.17542,3918,20,33.72549
12.246,34.17542,3918,20,22.7451
12.31,34.17542,3918,20,22.7451
12.374,34.17542,3926,20.39216,22.7451
12.434,34.17542,3926,20.39216,20.78431
12.497,34.17542,3926,20.39216,20.78431
12.561,34.17542,3926,20.39216,20.78431
12.625,34.17542,3941,21.17647,20.78431
12.685,34.79679,3941,21.17647,22.7451
12.75,34.79679,3941,21.17647,22.7451
12.81,34.79679,3949,21.17647,22.7451
12.874,34.79679,3949,21.17647,25.09804
12.934,34.79679,3949,21.17647,25.09804
12.997,34.79679,3959,21.17647,25.09804
13.062,34.79679,3959,21.17647,25.09804
13.125,34.79679,3959,21.17647,25.09804
13.187,34.79679,3974,21.17647,25.09804
13.249,34.79679,3974,21.17647,25.09804
13.312,34.79679,3974,21.17647,25.09804
13.371,34.79679,3980,21.17647,25.09804
13.436,34.79679,3980,21.17647,25.09804
13.497,34.79679,3980,21.17647,25.09804
13.561,34.79679,3980,21.17647,25.09804
13.625,34.79679,3991,21.56863,25.09804
13.685,34.79679,3991,21.56863,24.70588
13.75,34.79679,3991,21.56863,24.70588
13.81,34.79679,3991,21.56863,24.70588
13.874,34.79679,4002,21.56863,24.70588
13.935,34.79679,4002,21.56863,25.4902
14,34.79679,4002,21.56863,25.4902
14.063,34.79679,4014,21.56863,25.4902
14.124,34.79679,4014,21.56863,25.4902
14.187,34.79679,4014,21.56863,25.4902
14.25,34.79679,4023,21.56863,25.4902
14.31,34.79679,4023,21.56863,24.70588
14.374,35.41816,4023,21.56863,24.70588
14.434,35.41816,4036,21.56863,24.70588
14.5,35.41816,4036,21.56863,24.70588
14.56,35.41816,4036,21.56863,24.70588
14.624,35.41816,4036,21.56863,24.70588
14.684,35.41816,4040,21.56863,24.70588
14.746,35.41816,4040,21.56863,25.4902
14.81,35.41816,4040,21.56863,25.4902
14.874,35.41816,4054,21.56863,25.4902
14.934,35.41816,4054,21.56863,25.09804
14.996,35.41816,4054,21.56863,25.09804
15.06,35.41816,4067,21.56863,25.09804
15.121,35.41816,4067,21.56863,25.09804
15.185,35.41816,4067,21.56863,25.09804
15.25,35.41816,4067,21.56863,25.09804
15.31,35.41816,4078,21.56863,25.09804
15.374,35.41816,4078,21.56863,25.09804
15.434,35.41816,4078,21.56863,25.09804
15.5,35.41816,4084,21.56863,25.09804
15.56,35.41816,4084,21.56863,24.31373
15.624,36.03953,4084,21.56863,24.31373
15.684,36.03953,4093,21.56863,24.31373
15.746,36.03953,4093,21.56863,25.09804
15.811,36.03953,4093,21.56863,25.09804
15.875,36.03953,4093,21.56863,25.09804
15.935,36.03953,4107,21.56863,25.09804
15.997,36.03953,4107,21.56863,24.70588
16.061,36.03953,4107,21.56863,24.70588
16.122,36.03953,4116,21.17647,24.70588
16.186,36.03953,4116,21.17647,23.52941
16.25,36.03953,4116,21.17647,23.52941
16.31,36.03953,4120,21.17647,23.52941
16.374,36.03953,4120,21.17647,23.52941
16.434,36.03953,4120,21.17647,23.52941
16.5,36.03953,4120,21.17647,23.52941
16.56,36.03953,4129,21.17647,23.52941
16.624,36.03953,4129,21.17647,24.31373
16.684,36.03953,4129,21.17647,24.31373
16.75,36.03953,4141,21.17647,24.31373
16.811,36.03953,4141,21.17647,23.92157
16.875,36.03953,4141,21.17647,23.92157
16.935,36.03953,4141,21.17647,23.92157
17,36.03953,4145,21.17647,23.92157
17.06,36.03953,4145,21.17647,23.92157
17.124,36.03953,4145,21.17647,23.92157
17.184,36.03953,4157,21.17647,23.92157
17.25,36.03953,4157,21.17647,23.92157
17.31,36.6609,4157,21.17647,23.92157
17.374,36.6609,4162,21.17647,23.92157
17.434,36.6609,4162,21.96078,23.52941
17.496,36.6609,4162,21.96078,23.52941
17.56,36.6609,4175,21.96078,23.52941
17.624,36.6609,4175,21.96078,25.88235
17.684,36.6609,4175,21.96078,25.88235
17.747,36.6609,4175,21.96078,25.88235
17.811,36.6609,4152,21.56863,25.88235
17.875,36.6609,4152,21.56863,25.4902
17.935,36.6609,4152,21.56863,25.4902
18,36.6609,4162,21.56863,25.4902
18.06,36.6609,4162,21.56863,25.09804
18.123,36.6609,4162,21.56863,25.09804
18.186,36.6609,4162,21.56863,25.09804
18.249,36.6609,4182,21.56863,25.09804
18.312,36.6609,4182,21.56863,25.09804
18.375,36.6609,4182,21.56863,25.09804
18.437,36.6609,4185,21.56863,25.09804
18.497,36.6609,4185,21.56863,24.70588
18.561,36.6609,4185,21.56863,24.70588
18.625,36.6609,4185,21.56863,24.70588
18.685,36.6609,4185,21.56863,25.09804
18.75,36.6609,4185,21.56863,25.09804
18.811,36.6609,4185,21.56863,25.09804
18.871,36.6609,4185,21.56863,25.09804
18.935,36.6609,4185,21.56863,25.09804
19,36.6609,4185,21.56863,25.09804
19.06,36.6609,4189,21.56863,25.09804
19.124,36.6609,4189,21.56863,25.4902
19.184,36.6609,4189,21.56863,25.4902
19.25,36.6609,4189,21.56863,25.4902
19.31,36.6609,4189,21.96078,25.4902
19.374,36.6609,4189,21.96078,26.27451
19.434,36.6609,4189,21.96078,26.27451
19.5,36.6609,4199,21.96078,26.27451
19.56,36.6609,4199,21.96078,26.27451
19.624,36.6609,4199,21.96078,26.27451
19.684,36.6609,4204,21.96078,26.27451
19.75,36.6609,4204,21.96078,26.27451
19.81,36.6609,4204,21.96078,26.27451
19.873,36.6609,4204,21.96078,26.27451
19.934,36.6609,4215,21.96078,26.27451
20,36.6609,4215,21.96078,26.27451
20.06,36.6609,4215,21.96078,26.27451
20.124,36.6609,4218,21.96078,26.27451
20.184,36.6609,4218,21.96078,26.27451
20.246,36.6609,4218,21.96078,26.27451
20.311,36.6609,4218,21.96078,26.27451
20.371,36.6609,4218,21.96078,26.27451
20.435,37.28227,4218,21.96078,26.27451
20.497,37.28227,4218,21.96078,26.27451
20.561,37.28227,4227,21.96078,26.27451
20.625,37.28227,4227,21.96078,26.27451
20.685,37.28227,4227,21.96078,26.27451
20.747,37.28227,4227,21.96078,26.27451
20.811,37.28227,4227,21.96078,26.27451
20.874,36.6609,4227,21.96078,26.27451
20.934,36.6609,4227,21.96078,26.27451
21,36.6609,4232,21.96078,26.27451
21.06,37.28227,4232,21.96078,26.27451
21.124,37.28227,4232,21.96078,26.27451
21.184,37.28227,4239,21.96078,26.27451
21.247,37.28227,4239,21.96078,26.27451
21.309,37.28227,4239,21.96078,26.27451
21.373,37.28227,4246,21.96078,26.27451
21.437,37.28227,4246,21.96078,26.66667
21.497,37.28227,4246,21.96078,26.66667
21.561,37.28227,4246,21.96078,26.66667
21.625,37.28227,4249,21.96078,26.66667
21.685,37.28227,4249,21.96078,26.27451
21.75,37.28227,4249,21.96078,26.27451
21.81,37.28227,4256,21.96078,26.27451
21.873,37.28227,4256,21.96078,25.88235
21.936,37.28227,4256,21.96078,25.88235
22,37.28227,4258,21.96078,25.88235
22.06,37.28227,4258,21.96078,26.27451
22.124,37.28227,4258,21.96078,26.27451
22.184,37.28227,4258,21.96078,26.27451
22.25,37.28227,4263,21.96078,26.27451
22.309,37.28227,4263,21.96078,25.4902
22.374,37.28227,4263,21.96078,25.4902
22.434,37.28227,4271,21.96078,25.4902
22.496,37.28227,4271,21.96078,25.88235
22.56,37.28227,4271,21.96078,25.88235
22.624,37.28227,4271,21.96078,25.88235
22.684,37.28227,4275,21.96078,25.88235
22.75,37.28227,4275,21.96078,25.88235
22.81,37.28227,4275,21.96078,25.88235
22.873,37.28227,4285,21.96078,25.88235
22.935,37.28227,4285,21.96078,26.27451
22.997,37.28227,4285,21.96078,26.27451
23.061,37.28227,4285,21.96078,26.27451
23.124,37.28227,4290,21.96078,26.27451
23.187,37.28227,4290,21.96078,25.4902
23.25,37.28227,4290,21.96078,25.4902
23.309,37.28227,4290,21.96078,25.4902
23.372,37.28227,4290,21.96078,24.70588
23.436,37.28227,4290,21.96078,24.70588
23.497,37.28227,4312,21.96078,24.70588
23.561,37.28227,4312,21.96078,25.09804
23.625,37.90364,4312,21.96078,25.09804
23.685,37.90364,4305,21.96078,25.09804
23.75,37.90364,4305,21.96078,24.70588
23.81,37.90364,4305,21.96078,24.70588
23.873,37.90364,4305,21.96078,24.70588
23.935,37.90364,4315,21.96078,24.70588
24,37.90364,4315,21.96078,24.70588
24.06,37.90364,4315,21.96078,24.70588
24.124,37.90364,4330,21.96078,24.70588
24.184,37.90364,4330,21.96078,24.70588
24.247,37.90364,4330,21.96078,25.09804
24.311,37.90364,4330,21.96078,25.09804
24.374,37.90364,4335,21.96078,25.09804
24.437,37.90364,4335,21.96078,25.09804
24.5,37.90364,4335,21.96078,25.09804
24.56,37.90364,4350,21.96078,25.09804
24.624,37.90364,4350,21.96078,25.09804
24.684,37.90364,4350,21.96078,25.09804
24.747,37.90364,4357,21.96078,25.09804
24.811,37.90364,4357,21.96078,24.70588
24.874,38.52501,4357,21.96078,24.70588
24.934,38.52501,4357,21.96078,24.70588
25,38.52501,4365,21.56863,24.70588
25.06,38.52501,4365,21.56863,24.70588
25.124,37.90364,4365,21.56863,24.70588
25.184,37.90364,4380,21.56863,24.70588
25.246,37.90364,4380,21.56863,23.52941
25.31,38.52501,4380,21.56863,23.52941
25.374,38.52501,4380,21.56863,23.52941
25.434,38.52501,4380,21.17647,22.7451
25.5,38.52501,4380,21.17647,22.7451
25.56,38.52501,4380,21.17647,22.7451
25.624,38.52501,4388,21.17647,22.7451
25.684,38.52501,4388,21.17647,22.35294
25.75,38.52501,4388,21.17647,22.35294
25.81,38.52501,4388,21.17647,22.35294
25.874,38.52501,4391,21.17647,22.35294
25.935,38.52501,4391,21.17647,22.35294
26,38.52501,4391,21.17647,22.35294
26.06,38.52501,4398,21.17647,22.35294
26.124,38.52501,4398,21.17647,21.96078
26.184,38.52501,4398,21.17647,21.96078
26.25,38.52501,4406,21.17647,21.96078
26.31,38.52501,4406,21.17647,21.96078
26.374,38.52501,4406,21.17647,21.96078
26.434,38.52501,4406,21.17647,21.96078
26.5,38.52501,4411,21.17647,21.96078
26.56,38.52501,4411,21.17647,21.96078
26.624,38.52501,4411,21.17647,21.96078
26.684,38.52501,4419,21.17647,21.96078
26.747,38.52501,4419,21.17647,21.56863
26.811,38.52501,4419,21.17647,21.56863
26.875,38.52501,4419,21.17647,21.56863
26.935,38.52501,4414,21.17647,21.56863
27,38.52501,4414,21.17647,21.96078
27.06,38.52501,4414,21.17647,21.96078
27.124,38.52501,4427,21.17647,21.96078
27.184,38.52501,4427,21.17647,21.56863
27.247,38.52501,4427,21.17647,21.56863
27.311,38.52501,4427,21.17647,21.56863
27.375,38.52501,4430,21.17647,21.56863
27.436,38.52501,4430,21.17647,21.56863
27.497,38.52501,4430,21.17647,21.56863
27.561,38.52501,4435,21.17647,21.56863
27.625,38.52501,4435,21.17647,21.96078
27.685,38.52501,4435,21.17647,21.96078
27.75,38.52501,4435,21.17647,21.96078
27.81,38.52501,4440,21.17647,21.96078
27.874,39.14639,4440,21.17647,21.96078
27.935,39.14639,4440,21.17647,21.96078
28,39.14639,4445,21.17647,21.96078
28.06,39.14639,4445,21.17647,21.56863
28.123,39.14639,4445,21.17647,21.56863
28.186,39.14639,4456,21.17647,21.56863
28.249,39.14639,4456,21.17647,21.56863
28.312,39.14639,4456,21.17647,21.56863
28.375,39.14639,4458,21.17647,21.56863
28.435,39.14639,4458,21.17647,21.56863
28.497,39.14639,4458,21.17647,21.56863
28.562,39.14639,4458,21.17647,21.56863
28.622,39.14639,4461,21.17647,21.56863
28.686,39.14639,4461,21.17647,21.17647
28.75,39.14639,4461,21.17647,21.17647
28.809,39.14639,4469,21.17647,21.17647
28.873,39.14639,4469,21.17647,21.56863
28.934,39.14639,4469,21.17647,21.56863
29,39.14639,4474,21.17647,21.56863
29.06,39.14639,4474,21.17647,21.56863
29.124,39.14639,4474,21.17647,21.96078
29.184,39.14639,4474,21.17647,21.96078
29.25,39.14639,4485,21.17647,21.96078
29.31,39.14639,4485,21.17647,21.17647
29.374,39.14639,4485,21.17647,21.17647
29.434,39.14639,4485,21.17647,21.17647
29.497,39.14639,4485,21.17647,21.17647
29.559,39.14639,4485,21.17647,21.17647
29.623,39.14639,4485,21.17647,21.17647
29.687,39.14639,4491,21.17647,21.17647
29.75,39.14639,4491,21.17647,21.56863
29.81,39.14639,4491,21.17647,21.56863
29.874,39.14639,4501,21.17647,21.56863
29.935,39.14639,4501,21.17647,21.56863
30,39.14639,4501,21.17647,21.56863
30.06,39.14639,4507,21.17647,21.56863
30.124,39.14639,4507,21.17647,21.56863
30.184,39.76776,4507,21.17647,21.17647
30.247,39.76776,4507,21.17647,21.17647
30.311,39.76776,4512,21.17647,21.17647
30.375,39.76776,4512,21.17647,21.56863
30.435,39.76776,4512,21.17647,21.56863
30.496,39.76776,4523,21.17647,21.56863
30.56,39.76776,4523,21.17647,21.56863
30.624,39.76776,4523,21.17647,21.56863
30.684,39.76776,4523,21.17647,21.56863
30.747,39.76776,4523,21.17647,21.56863
30.811,39.76776,4523,21.17647,21.56863
30.875,39.76776,4523,21.17647,21.56863
30.935,39.76776,4534,21.17647,21.56863
31,39.76776,4534,21.17647,21.17647
31.06,39.76776,4534,21.17647,21.17647
31.124,39.76776,4539,21.17647,21.17647
31.184,39.76776,4539,21.17647,21.17647
31.247,39.76776,4539,21.17647,21.56863
31.311,39.76776,4539,21.17647,21.56863
31.375,39.76776,4542,21.17647,21.56863
31.435,39.76776,4542,21.17647,21.17647
31.5,39.76776,4542,21.17647,21.17647
31.56,39.76776,4550,21.17647,21.17647
31.624,39.76776,4550,21.17647,21.17647
31.684,39.76776,4550,21.17647,21.17647
31.75,39.76776,4550,21.17647,21.17647
31.811,39.76776,4556,21.17647,21.17647
31.875,39.76776,4556,21.17647,21.56863
31.935,39.76776,4556,21.17647,21.56863
32,39.76776,4567,21.17647,21.56863
32.06,39.76776,4567,21.17647,21.56863
32.124,39.76776,4567,21.17647,21.56863
32.184,39.76776,4567,21.17647,21.56863
32.25,39.76776,4573,21.17647,21.56863
32.31,39.76776,4573,21.17647,21.17647
32.374,39.76776,4573,21.17647,21.17647
32.434,39.76776,4584,21.56863,21.17647
32.5,39.76776,4584,21.56863,22.7451
32.56,40.38913,4584,21.56863,22.7451
32.624,40.38913,4550,21.56863,22.7451
32.684,40.38913,4550,21.56863,22.7451
32.75,40.38913,4550,21.56863,22.7451
32.811,40.38913,4550,21.56863,22.7451
32.871,40.38913,4589,21.56863,22.7451
32.934,40.38913,4589,21.56863,21.96078
33,39.76776,4589,21.56863,21.96078
33.06,39.76776,4589,21.17647,21.96078
33.123,39.76776,4589,21.17647,22.35294
33.186,39.76776,4589,21.17647,22.35294
33.249,39.76776,4584,21.17647,22.35294
33.312,39.76776,4584,21.17647,21.56863
33.375,39.76776,4584,21.17647,21.56863
33.434,39.76776,4584,21.17647,21.56863
33.5,39.76776,4584,21.17647,21.56863
33.56,40.38913,4584,21.17647,21.96078
33.624,40.38913,4584,21.17647,21.96078
33.685,40.38913,4589,21.17647,21.96078
33.75,40.38913,4589,21.17647,21.96078
33.81,39.76776,4589,21.17647,21.96078
33.874,39.76776,4589,21.17647,21.96078
33.935,39.76776,4584,21.17647,21.96078
33.997,40.38913,4584,21.17647,21.17647
34.061,40.38913,4584,21.17647,21.17647
34.125,40.38913,4589,21.17647,21.17647
34.185,40.38913,4589,21.17647,21.17647
34.25,40.38913,4589,21.17647,21.17647
34.31,40.38913,4584,21.17647,21.17647
34.374,40.38913,4584,20.78431,20
34.434,40.38913,4584,20.78431,20
34.497,40.38913,4584,20.78431,20
34.561,40.38913,4584,20.78431,20
34.625,39.76776,4584,20.78431,20
34.685,39.76776,4584,20.78431,20
34.75,39.76776,4584,20.78431,20
34.81,40.38913,4584,20.78431,19.21569
34.874,40.38913,4584,20.78431,19.21569
34.935,40.38913,4584,20.78431,19.21569
35,40.38913,4584,20.39216,18.82353
35.06,40.38913,4584,20.39216,18.82353
35.124,40.38913,4584,20.39216,18.82353
35.184,40.38913,4584,20.39216,18.82353
35.247,39.76776,4584,20.39216,19.21569
35.311,39.76776,4584,20.39216,19.21569
35.375,39.76776,4573,20.39216,19.21569
35.435,39.76776,4573,20.39216,18.82353
35.5,39.76776,4573,20.39216,18.82353
35.56,39.76776,4573,20.39216,18.82353
35.624,39.76776,4573,20.39216,18.82353
35.684,39.76776,4573,20.39216,18.82353
35.747,39.76776,4573,20.39216,18.82353
35.812,39.76776,4578,20.39216,18.82353
35.872,39.76776,4578,20.39216,18.43137
35.936,39.76776,4578,20.39216,18.43137
35.997,39.76776,4567,20.39216,18.43137
36.061,39.76776,4567,20.39216,18.43137
36.125,39.76776,4567,20.39216,18.43137
36.185,39.76776,4567,20.39216,18.43137
36.25,39.76776,4567,20.39216,18.43137
36.31,39.76776,4567,20.39216,18.43137
36.374,39.76776,4567,20.39216,18.43137
36.434,39.76776,4556,20.39216,18.43137
36.5,39.76776,4556,20.39216,18.43137
36.56,39.76776,4556,20.39216,18.43137
36.624,39.76776,4556,20.39216,18.43137
36.685,39.76776,4556,20.39216,18.43137
36.75,39.76776,4556,20.39216,18.43137
36.812,39.76776,4556,20.39216,18.43137
36.872,39.76776,4556,20.39216,18.43137
36.937,39.76776,4550,19.21569,15.68627
36.996,39.76776,4550,19.21569,15.68627
37.06,39.76776,4550,19.21569,15.68627
37.124,39.76776,4391,18.82353,15.68627
37.184,39.76776,4391,18.82353,12.94118
37.25,39.76776,4391,18.82353,12.94118
37.31,39.76776,4058,18.03922,12.94118
37.374,39.76776,4058,18.03922,12.15686
37.434,39.76776,4058,18.03922,12.15686
37.5,39.76776,3631,18.03922,12.15686
37.56,39.76776,3631,17.64706,12.15686
37.624,39.76776,3631,17.64706,12.54902
37.684,39.76776,3631,17.64706,12.54902
37.75,39.76776,3229,16.47059,12.54902
37.81,39.76776,3229,16.47059,11.37255
37.875,39.76776,3229,16.47059,11.37255
37.935,39.76776,2846,16.47059,11.37255
38,39.76776,2846,15.68627,10.58823
38.06,39.76776,2846,15.68627,10.58823
38.124,39.76776,2846,15.68627,10.58823
38.187,39.76776,2459,15.29412,10.58823
38.25,39.76776,2459,15.29412,10.58823
38.309,39.76776,2459,15.29412,10.58823
38.372,39.76776,2115,14.90196,10.58823
38.436,39.76776,2115,14.90196,11.37255
38.5,39.76776,2115,14.90196,11.37255
38.56,39.76776,1918,14.90196,11.37255
38.624,39.76776,1918,17.2549,14.90196
38.684,39.14639,1918,17.2549,14.90196
38.747,39.14639,1918,17.2549,14.90196
38.809,39.14639,1946,17.64706,14.90196
38.875,39.14639,1946,17.64706,21.96078
38.935,39.14639,1946,17.64706,21.96078
38.997,39.14639,2293,18.82353,21.96078
39.061,39.14639,2293,18.82353,21.56863
39.125,39.14639,2293,18.82353,21.56863
39.185,39.14639,2218,18.82353,21.56863
39.247,39.14639,2218,18.82353,25.88235
39.311,39.76776,2218,18.82353,25.88235
39.375,39.76776,2218,18.82353,25.88235
39.435,39.76776,2226,18.82353,25.88235
39.5,39.76776,2226,19.60784,31.76471
39.56,39.76776,2226,19.60784,31.76471
39.624,39.76776,2236,19.60784,31.76471
