@relation car-gear

@attribute 'rpm' { 0,125,250,375,500,625,750,875,1000,1125,1250,1375,1500,1625,1750,1875,2000,2125,2250,2375,2500,2625,2750,2875,3000,3125,3250,3375,3500,3625,3750,3875,4000,4125,4250,4375,4500,4625,4750,4875,5000,5125,5250,5375,5500,5625,5750,5875,6000,6125,6250,6375 }
@attribute 'speed' { 0,3,6,9,12,15,18,21,24,27,30,33,36,39,42,45,48,51,54,57,60,63,66,69,72,75,78,81,84,87,90 }
@attribute 'throttle' { 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64 }
@attribute 'gear' { 0,1,2,3,4,5,6 }

@data
2500,69,16,6
2500,69,16,6
2500,69,16,6
2500,69,16,6
2500,69,16,6
2500,69,18,6
2500,66,18,6
2500,66,18,6
2500,66,18,6
2500,66,18,6
2500,66,18,6
2500,66,20,6
2500,66,20,6
2500,66,20,6
2500,66,20,6
2500,66,20,6
2500,66,20,6
2500,66,20,6
2500,66,20,6
2500,66,20,6
2500,66,20,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,69,24,6
2500,69,24,6
2500,69,22,6
2500,69,22,6
2500,69,22,6
2500,69,22,6
2500,69,22,6
2500,69,22,6
2500,69,22,6
2500,69,22,6
2500,69,22,6
2500,69,22,6
2500,69,22,6
2500,69,22,6
2500,69,22,6
2500,69,22,6
2500,69,22,6
2500,69,22,6
2500,69,22,6
2500,69,21,6
2500,69,21,6
2500,69,21,6
2500,69,21,6
2500,69,21,6
2500,69,21,6
2500,69,21,6
2500,69,21,6
2500,69,21,6
2500,69,21,6
2500,69,21,6
2500,69,21,6
2500,69,21,6
2500,69,21,6
2500,69,21,6
2500,69,21,6
2500,69,21,6
2500,69,21,6
2500,69,21,6
2500,69,21,6
2500,69,18,6
2500,69,18,6
2500,69,18,6
2500,69,15,6
2500,69,15,6
2500,69,15,6
2500,69,16,6
2500,69,16,6
2500,69,16,6
2500,69,16,6
2500,69,16,6
2500,66,16,6
2500,66,16,6
2500,66,18,6
2500,66,18,6
2500,66,18,6
2500,66,18,6
2500,66,17,6
2500,66,17,6
2500,66,17,6
2500,66,17,6
2500,66,17,6
2500,66,17,6
2500,66,17,6
2500,66,18,6
2500,66,18,6
2500,66,18,6
2500,66,20,6
2500,66,20,6
2500,66,20,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,26,6
2500,69,26,6
2500,69,26,6
2500,69,26,6
2500,69,26,6
2500,69,26,6
2500,69,26,6
2500,69,26,6
2500,69,26,6
2500,69,26,6
2500,69,26,6
2500,69,26,6
2500,69,26,6
2625,69,26,6
2625,69,26,6
2625,69,26,6
2625,69,26,6
2625,69,26,6
2625,69,26,6
2625,69,26,6
2625,69,26,6
2625,69,26,6
2625,69,26,6
2625,69,25,6
2625,69,25,6
2625,69,25,6
2625,69,25,6
2625,69,25,6
2625,69,25,6
2625,69,25,6
2625,69,24,6
2625,69,24,6
2625,69,24,6
2625,69,24,6
2625,69,24,6
2625,69,24,6
2625,69,24,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,18,6
2625,69,18,6
2625,69,18,6
2625,69,18,6
2625,69,15,6
2625,69,15,6
2625,69,15,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,18,6
2625,69,18,6
2625,69,18,6
2625,69,18,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,25,6
2625,69,25,6
2625,69,25,6
2625,69,25,6
2625,69,25,6
2625,69,25,6
2625,69,25,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,19,6
2625,69,19,6
2625,69,19,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,21,6
2625,69,21,6
2625,69,21,6
2625,69,21,6
2625,69,21,6
2625,69,21,6
2625,69,21,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,19,6
2625,69,19,6
2625,69,19,6
2625,69,19,6
2625,69,19,6
2625,69,19,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,15,6
2625,69,15,6
2625,69,15,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,18,6
2625,69,18,6
2625,69,18,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,19,6
2625,69,19,6
2625,69,19,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2500,69,16,6
2500,69,15,6
2500,69,15,6
2500,69,15,6
2625,69,17,6
2625,69,17,6
2625,69,17,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,15,6
2625,69,15,6
2625,69,15,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,17,6
2625,69,17,6
2625,69,17,6
2625,69,17,6
2625,69,17,6
2625,69,17,6
2625,69,17,6
2625,69,17,6
2625,69,17,6
2625,69,17,6
2625,69,17,6
2625,69,17,6
2625,69,17,6
2625,69,17,6
2625,69,17,6
2625,69,17,6
2625,69,17,6
2625,69,17,6
2625,69,17,6
2625,69,17,6
2625,69,17,6
2625,69,17,6
2625,69,17,6
2625,69,17,6
2625,69,17,6
2625,69,17,6
2625,69,17,6
2625,69,18,6
2625,69,18,6
2625,69,18,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,22,6
2625,69,19,6
2625,69,19,6
2625,69,19,6
2625,69,18,6
2625,69,18,6
2625,69,18,6
2625,69,18,6
2625,69,18,6
2625,69,18,6
2625,69,18,6
2625,69,18,6
2625,69,18,6
2625,69,18,6
2625,69,19,6
2625,69,19,6
2625,69,19,6
2625,69,19,6
2625,69,19,6
2625,69,19,6
2625,69,19,6
2625,69,19,6
2625,69,19,6
2625,69,19,6
2625,69,19,6
2625,69,19,6
2625,69,19,6
2625,69,19,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,20,6
2625,69,23,6
2625,69,23,6
2625,69,23,6
2625,69,21,6
2625,69,21,6
2625,69,21,6
2625,69,21,6
2625,69,21,6
2625,69,21,6
2625,69,21,6
2625,69,21,6
2625,69,21,6
2625,69,21,6
2625,69,21,6
2625,69,21,6
2625,69,21,6
2625,69,21,6
2625,69,18,6
2625,69,18,6
2625,69,18,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,17,6
2625,69,17,6
2625,69,17,6
2625,69,15,6
2625,69,15,6
2625,69,15,6
2625,69,15,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2625,69,16,6
2500,69,16,6
2500,69,16,6
2500,69,16,6
2500,69,16,6
2500,69,16,6
2500,69,16,6
2500,69,16,6
2500,69,16,6
2500,69,16,6
2500,69,16,6
2500,69,16,6
2500,69,18,6
2500,69,18,6
2500,69,18,6
2500,69,18,6
2500,69,18,6
2500,69,18,6
2500,69,18,6
2500,69,18,6
2500,69,18,6
2500,69,18,6
2500,69,18,6
2500,69,18,6
2500,69,18,6
2500,69,18,6
2500,69,18,6
2500,69,18,6
2500,69,18,6
2500,69,18,6
2500,69,18,6
2500,69,18,6
2500,69,18,6
2500,69,18,6
2500,69,18,6
2500,69,18,6
2500,69,18,6
2500,69,18,6
2500,69,18,6
2500,69,18,6
2500,69,18,6
2500,69,18,6
2500,69,19,6
2500,69,19,6
2500,69,19,6
2500,69,20,6
2500,69,20,6
2500,69,20,6
2500,69,20,6
2500,69,20,6
2500,69,19,6
2500,69,19,6
2500,69,19,6
2500,69,23,6
2500,69,23,6
2500,69,23,6
2500,69,23,6
2500,69,23,6
2500,69,23,6
2500,69,23,6
2500,69,22,6
2500,69,22,6
2500,69,22,6
2500,69,22,6
2500,69,15,6
2500,69,15,6
2500,69,15,6
2500,69,15,6
2500,66,15,6
2500,66,15,6
2500,66,16,6
2500,66,16,6
2500,66,16,6
2500,66,16,6
2500,66,16,6
2500,66,16,6
2500,66,16,6
2500,66,16,6
2500,66,16,6
2500,66,16,6
2500,66,16,6
2500,66,16,6
2500,66,16,6
2500,66,16,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,23,6
2500,66,23,6
2500,66,23,6
2500,66,23,6
2500,66,23,6
2500,66,23,6
2500,66,23,6
2500,66,18,6
2500,66,18,6
2500,66,18,6
2500,66,20,6
2500,66,20,6
2500,66,20,6
2500,66,26,6
2500,66,26,6
2500,66,26,6
2500,66,26,6
2500,66,26,6
2500,66,26,6
2500,66,26,6
2500,66,26,6
2500,66,26,6
2500,66,26,6
2500,66,26,6
2250,60,25,6
2250,60,25,6
2250,60,25,6
2250,60,25,6
2250,60,26,6
2250,60,26,6
2250,60,26,6
2250,60,26,6
2250,60,27,6
2250,60,27,6
2250,60,27,6
2250,60,27,6
2250,60,27,6
2250,60,27,6
2250,60,27,6
2250,60,27,6
2250,60,27,6
2250,60,27,6
2250,60,27,6
2250,60,27,6
2250,60,27,6
2250,60,27,6
2250,60,27,6
2250,60,27,6
2250,60,27,6
2250,60,27,6
2250,60,27,6
2250,60,27,6
2250,60,27,6
2250,60,27,6
2250,60,27,6
2250,60,27,6
2250,60,28,6
2250,60,28,6
2250,60,28,6
2250,60,28,6
2250,63,28,6
2250,63,28,6
2250,63,31,6
2250,63,31,6
2250,63,31,6
2375,63,31,6
2375,63,31,6
2375,63,31,6
2375,63,31,6
2375,63,31,6
2375,63,31,6
2375,63,31,6
2375,63,31,6
2375,63,30,6
2375,63,30,6
2375,63,30,6
2375,63,29,6
2375,63,29,6
2375,63,29,6
2375,63,29,6
2375,63,29,6
2375,63,29,6
2375,63,29,6
2375,63,28,6
2375,63,28,6
2375,63,28,6
2375,63,27,6
2375,63,27,6
2375,63,27,6
2375,63,27,6
2375,63,27,6
2375,63,27,6
2375,63,27,6
2375,63,27,6
2375,63,27,6
2375,63,27,6
2375,63,27,6
2375,63,27,6
2375,63,27,6
2375,63,27,6
2375,63,27,6
2375,63,27,6
2375,63,27,6
2375,63,27,6
2375,63,27,6
2375,63,27,6
2375,63,27,6
2375,63,27,6
2375,66,27,6
2375,66,27,6
2375,66,27,6
2375,66,27,6
2375,66,27,6
2375,66,27,6
2375,66,27,6
2375,66,27,6
2500,66,27,6
2500,66,27,6
2500,66,27,6
2500,66,27,6
2500,66,27,6
2500,66,27,6
2500,66,27,6
2500,66,27,6
2500,66,27,6
2500,66,27,6
2500,66,27,6
2500,66,26,6
2500,66,26,6
2500,66,26,6
2500,66,25,6
2500,66,25,6
2500,66,25,6
2500,66,25,6
2500,66,25,6
2500,66,25,6
2500,66,25,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,24,6
2500,66,23,6
2500,66,23,6
2500,66,23,6
2500,66,23,6
2500,66,23,6
2500,66,23,6
2500,66,23,6
2500,66,23,6
2500,66,23,6
2500,66,22,6
2500,66,22,6
2500,66,22,6
2500,66,22,6
2500,66,22,6
2500,66,22,6
2500,66,22,6
2500,66,21,6
2500,66,21,6
2500,66,21,6
2500,66,21,6
2500,66,19,6
2500,66,19,6
2500,66,19,6
2500,66,20,6
2500,66,20,6
2500,66,20,6
2500,66,17,6
2500,66,17,6
2500,66,17,6
2500,66,17,6
2500,66,17,6
2500,66,17,6
2500,66,17,6
2500,66,15,6
2500,66,15,6
2500,66,15,6
2500,66,15,6
2500,66,15,6
2500,66,15,6
2500,66,15,6
2500,66,15,6
2500,66,15,6
2500,66,15,6
2500,66,15,6
2500,66,15,6
2500,66,15,6
2500,66,15,6
2500,66,15,6
2500,66,15,6
2500,66,15,6
2500,66,15,6
2500,66,15,6
2500,66,15,6
2500,66,17,6
2500,66,17,6
2500,66,17,6
2500,66,15,6
2500,66,15,6
2500,66,15,6
2500,66,15,6
2500,66,15,6
2500,66,15,6
2375,66,15,6
2375,66,15,6
2375,66,15,6
2375,66,15,6
2500,66,15,6
2500,66,15,6
2500,66,15,6
2375,66,15,6
2375,66,15,6
2375,66,15,6
2375,66,15,6
2375,66,15,6
2375,66,15,6
2375,66,15,6
2375,66,15,6
2375,66,15,6
2375,66,15,6
2375,66,15,6
2375,66,15,6
2375,63,15,6
2375,63,15,6
2375,63,15,6
2375,63,15,6
2375,63,15,6
2375,63,15,6
2375,63,15,6
2375,63,15,6
2375,63,17,6
2375,63,17,6
2375,63,17,6
2375,63,17,6
2375,63,21,6
2375,63,21,6
2375,63,21,6
2375,63,21,6
2375,63,21,6
2375,63,21,6
2375,63,21,6
2375,63,20,6
2375,63,20,6
2375,63,20,6
2375,63,20,6
2375,63,20,6
2375,63,20,6
2375,63,20,6
2375,63,20,6
2375,63,20,6
2375,63,20,6
2375,63,20,6
2375,63,20,6
2375,63,20,6
2375,63,20,6
2375,63,20,6
2375,63,20,6
2375,63,20,6
2375,63,20,6
2375,63,20,6
2375,63,20,6
2375,63,20,6
2375,63,20,6
2375,63,20,6
2375,63,21,6
2375,63,21,6
2375,63,21,6
2375,63,21,6
2375,63,24,6
2375,63,24,6
2375,63,24,6
2375,63,27,6
2375,63,27,6
2375,63,27,6
2375,63,28,6
2375,63,28,6
2375,63,28,6
2375,63,32,6
2375,63,32,6
2375,63,32,6
2375,63,32,6
2375,63,38,6
2375,63,38,6
2375,63,38,6
2375,63,40,6
2375,63,40,6
2375,63,40,6
2375,63,40,6
2375,63,40,6
2375,63,40,6
2375,63,40,6
2375,63,40,6
2375,66,40,6
2375,66,40,6
2375,66,40,6
2375,66,40,6
2375,66,40,6
2500,66,40,6
2500,66,40,6
2500,66,40,6
2500,66,40,6
2500,66,40,6
2500,66,40,6
2500,66,40,6
2500,66,40,6
2500,66,40,6
2500,66,40,6
2500,66,40,6
2500,66,40,6
2500,66,40,6
2500,66,40,6
2500,66,40,6
2500,66,39,6
2500,66,39,6
2500,66,39,6
2500,66,38,6
2500,66,38,6
2500,66,38,6
2500,66,38,6
2500,66,37,6
2500,66,37,6
2500,66,37,6
2500,66,36,6
2500,66,36,6
2500,66,36,6
2500,66,36,6
2500,66,36,6
2500,66,36,6
2500,66,36,6
2500,66,35,6
2500,66,35,6
2500,66,35,6
2500,66,35,6
2500,66,35,6
2500,66,35,6
2500,66,34,6
2500,66,34,6
2500,66,34,6
2500,66,34,6
2500,66,34,6
2500,69,34,6
2500,69,34,6
2500,69,34,6
2500,69,34,6
2500,69,34,6
2500,69,34,6
2500,69,34,6
2500,69,34,6
2500,69,34,6
2500,69,34,6
2500,69,34,6
2500,69,34,6
2625,69,33,6
2625,69,33,6
2625,69,33,6
2625,69,33,6
2625,69,33,6
2625,69,33,6
2625,69,33,6
2625,69,33,6
2625,69,33,6
2625,69,33,6
2625,69,33,6
2625,69,33,6
2625,69,33,6
2625,69,33,6
2625,69,33,6
2625,69,33,6
2625,69,34,6
2625,69,34,6
2625,69,34,6
2625,69,34,6
2625,69,34,6
2625,69,34,6
2625,69,34,6
2625,69,34,6
2625,69,34,6
2625,69,34,6
2625,69,34,6
2625,69,34,6
2625,69,34,6
2625,69,34,6
2625,69,37,6
2625,69,37,6
2625,69,37,6
2625,69,39,6
2625,69,39,6
2625,69,39,6
2625,69,39,6
2625,69,40,6
2625,69,40,6
2625,69,40,6
2625,69,44,6
2625,69,44,6
2625,69,44,6
2625,69,44,6
2625,69,44,6
2625,72,44,6
2625,72,44,6
2625,72,45,6
2625,72,45,6
2625,72,45,6
2625,72,46,6
2625,72,46,6
2625,72,46,6
2625,72,46,6
2625,72,46,6
2625,72,46,6
2625,72,46,6
2625,72,46,6
2625,72,46,6
2625,72,46,6
2625,72,46,6
2625,72,46,6
2625,72,46,6
2625,72,46,6
2625,72,46,6
2625,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,46,6
2750,72,45,6
2750,72,45,6
2750,72,45,6
2750,72,45,6
2750,75,45,6
2750,75,45,6
2750,75,45,6
2750,75,44,6
2750,75,44,6
2750,75,44,6
2750,75,44,6
2750,75,44,6
2750,75,44,6
2750,75,42,6
2750,75,42,6
2750,75,42,6
2750,75,42,6
2750,75,42,6
2750,75,42,6
2750,75,42,6
2750,75,40,6
2750,75,40,6
2750,75,40,6
2750,75,39,6
2750,75,39,6
2750,75,39,6
2875,75,39,6
2875,75,39,6
2875,75,39,6
2875,75,39,6
2875,75,39,6
2875,75,39,6
2875,75,39,6
2875,75,39,6
2875,75,40,6
2875,75,40,6
2875,75,40,6
2875,75,40,6
2875,75,40,6
2875,75,40,6
2875,75,40,6
2875,75,40,6
2875,75,40,6
2875,75,40,6
2875,75,40,6
2875,75,40,6
2875,75,40,6
2875,75,40,6
2875,75,40,6
2875,75,40,6
2875,75,40,6
2875,75,40,6
2875,75,40,6
2875,75,40,6
2875,75,40,6
2875,75,40,6
2875,75,40,6
2875,75,40,6
2875,75,40,6
2875,75,40,6
2875,75,40,6
2875,75,40,6
2875,75,40,6
2875,75,40,6
2875,75,39,6
2875,78,39,6
2875,78,39,6
2875,78,39,6
2875,78,39,6
2875,78,39,6
2875,78,39,6
2875,78,39,6
2875,78,39,6
2875,78,39,6
2875,78,39,6
2875,78,39,6
2875,78,39,6
2875,78,39,6
2875,78,39,6
2875,78,39,6
2875,78,39,6
2875,78,39,6
2875,78,39,6
2875,78,39,6
2875,78,39,6
2875,78,39,6
2875,78,39,6
2875,78,39,6
2875,78,39,6
2875,78,39,6
2875,78,39,6
3000,78,39,6
3000,78,39,6
3000,78,39,6
3000,78,39,6
3000,78,39,6
3000,78,39,6
3000,78,39,6
3000,78,38,6
3000,78,38,6
3000,78,38,6
3000,78,38,6
3000,78,38,6
3000,78,38,6
3000,78,38,6
3000,78,38,6
3000,78,38,6
3000,78,38,6
3000,78,37,6
3000,78,37,6
3000,78,37,6
3000,78,37,6
3000,81,37,6
3000,81,37,6
3000,81,37,6
3000,81,37,6
3000,81,37,6
3000,81,37,6
3000,81,36,6
3000,81,36,6
3000,81,36,6
3000,81,36,6
3000,81,36,6
3000,81,36,6
3000,81,36,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3000,81,35,6
3125,81,35,6
3125,81,35,6
3125,81,35,6
3125,81,35,6
3125,81,34,6
3125,81,34,6
3125,81,34,6
3125,81,34,6
3125,81,34,6
3125,81,34,6
3125,81,33,6
3125,81,33,6
3125,81,33,6
3125,81,33,6
3125,81,31,6
3125,81,31,6
3125,81,31,6
3125,81,31,6
3125,81,31,6
3125,81,31,6
3125,81,31,6
3125,84,31,6
3125,84,31,6
3125,84,31,6
3125,84,30,6
3125,84,30,6
3125,84,30,6
3125,84,29,6
3125,84,29,6
3125,84,29,6
3125,84,29,6
3125,84,29,6
3125,84,29,6
3125,84,29,6
3125,84,29,6
3125,84,29,6
3125,84,29,6
3125,84,29,6
3125,84,29,6
3125,84,29,6
3125,84,29,6
3125,84,29,6
3125,84,29,6
3125,84,29,6
3125,84,29,6
3125,84,29,6
3125,84,29,6
3125,84,29,6
3125,84,28,6
3125,84,28,6
3125,84,28,6
3125,84,23,6
3125,84,23,6
3125,84,23,6
3125,84,23,6
3125,84,16,6
3125,84,16,6
3000,84,16,6
3000,84,16,6
3000,84,16,6
3000,84,16,6
3125,84,16,6
3125,81,16,6
3125,81,16,6
3125,81,16,6
3125,81,16,6
3125,81,16,6
3125,81,16,6
3125,81,16,6
3125,81,16,6
3000,81,16,6
3000,81,16,6
3000,81,16,6
3000,81,16,6
3000,81,16,6
3000,81,16,6
3000,81,16,6
3000,81,16,6
3000,81,16,6
3000,81,16,6
3000,81,16,6
3000,81,16,6
3000,81,16,6
3000,81,16,6
3000,81,16,6
3000,81,16,6
3000,81,16,6
3000,81,16,6
3000,81,16,6
3000,81,16,6
3000,81,16,6
3000,81,16,6
3000,81,16,6
3000,81,16,6
3000,81,16,6
3000,81,16,6
3000,81,16,6
3000,81,16,6
3000,81,16,6
3000,78,16,6
3000,78,16,6
3000,78,16,6
3000,78,16,6
3000,78,16,6
3000,78,16,6
3000,78,16,6
3000,78,16,6
3000,78,16,6
3000,78,16,6
3000,78,16,6
3000,78,16,6
3000,78,16,6
3000,78,16,6
3000,78,16,6
3000,78,16,6
2875,78,16,6
2875,78,16,6
2875,78,16,6
2875,78,16,6
2875,78,16,6
2875,78,16,6
2875,78,16,6
2875,78,16,6
2875,78,16,6
2875,78,16,6
2875,78,16,6
2875,78,16,6
2875,78,16,6
2875,78,16,6
2875,78,16,6
2875,78,16,6
2875,78,16,6
2875,78,16,6
2875,78,16,6
2875,78,16,6
2875,78,16,6
2875,75,16,6
2875,75,16,6
2875,75,16,6
2875,75,16,6
2875,75,16,6
2875,75,16,6
2875,75,16,6
2875,75,16,6
2875,75,16,6
2875,75,16,6
2875,75,16,6
2875,75,16,6
2875,75,16,6
2875,75,16,6
2875,75,16,6
2875,75,16,6
2875,75,16,6
2875,75,16,6
2875,75,16,6
2875,75,16,6
2875,75,16,6
2875,75,16,6
2875,75,16,6
2875,75,16,6
2875,75,16,6
2875,75,16,6
2750,75,16,6
2750,75,16,6
2750,75,16,6
2750,75,16,6
2750,75,16,6
2750,75,16,6
2750,75,16,6
2750,75,16,6
2750,75,16,6
2750,75,16,6
2750,75,16,6
2750,75,16,6
2750,75,16,6
2750,75,21,6
2750,75,21,6
2750,75,21,6
2750,75,23,6
2750,75,23,6
2750,75,23,6
2750,75,23,6
2750,75,25,6
2750,75,25,6
2750,75,25,6
2750,75,27,6
2750,75,27,6
2750,75,27,6
2750,75,28,6
2750,75,28,6
2750,75,28,6
2750,75,28,6
2750,75,28,6
2750,75,28,6
2750,75,28,6
2750,75,28,6
2750,75,28,6
2750,75,28,6
2750,75,28,6
2750,75,28,6
2750,75,28,6
2750,75,28,6
2750,75,28,6
2750,75,28,6
2750,75,28,6
2875,75,28,6
2875,75,28,6
2875,75,28,6
2125,45,51,5
2125,45,51,5
2125,45,51,5
2125,45,51,5
2125,45,59,5
2125,45,59,5
2125,48,59,5
2125,48,64,5
2125,48,64,5
2125,48,64,5
2125,48,64,5
2125,48,64,5
2125,48,64,5
2125,48,64,5
2125,48,64,5
2125,48,64,5
2125,48,64,5
2125,48,64,5
2125,48,62,5
2125,48,62,5
2125,48,62,5
2125,48,60,5
2125,48,60,5
2125,48,60,5
2250,48,58,5
2250,48,58,5
2250,48,58,5
2250,48,58,5
2250,48,57,5
2250,48,57,5
2250,48,57,5
2250,48,56,5
2250,48,56,5
2250,48,56,5
2250,48,56,5
2250,48,56,5
2250,48,56,5
2250,48,56,5
2250,48,56,5
2250,48,56,5
2250,51,56,5
2250,51,56,5
2250,51,56,5
2250,51,56,5
2250,51,56,5
2250,51,54,5
2250,51,54,5
2250,51,54,5
2250,51,52,5
2250,51,52,5
2250,51,52,5
2250,51,48,5
2250,51,48,5
2250,51,48,5
2250,51,48,5
2250,51,44,5
2250,51,44,5
2375,51,44,5
2375,51,41,5
2375,51,41,5
2375,51,41,5
2375,51,40,5
2375,51,40,5
2375,51,40,5
2375,51,40,5
2375,51,40,5
2375,51,40,5
2375,51,40,5
2375,51,39,5
2375,51,39,5
2375,51,39,5
2375,51,38,5
2375,51,38,5
2375,54,38,5
2375,54,38,5
2375,54,38,5
2375,54,38,5
2375,54,38,5
2375,54,36,5
2375,54,36,5
2375,54,36,5
2375,54,36,5
2375,54,34,5
2375,54,34,5
2375,54,34,5
2375,54,35,5
2375,54,35,5
2375,54,35,5
2500,54,35,5
2500,54,34,5
2500,54,34,5
2500,54,34,5
2500,54,34,5
2500,54,34,5
2500,54,34,5
2500,54,33,5
2500,54,33,5
2500,54,33,5
2500,54,33,5
2500,54,33,5
2500,54,33,5
2500,54,33,5
2500,54,33,5
2500,54,33,5
2500,54,33,5
2500,54,32,5
2500,54,32,5
2500,54,32,5
2500,54,32,5
2500,54,32,5
2500,54,32,5
2500,54,32,5
2500,54,31,5
2500,57,31,5
