# StartTime = 07/20/2018 01:40:23.9388 PM
Time (sec), Vehicle speed (MPH), Engine RPM (RPM), Absolute throttle position (%), Absolute load value (%)
12.068,34.17542,2580,19.21569,27.05882
12.128,34.17542,2580,19.21569,26.66667
12.188,34.79679,2580,19.21569,26.66667
12.252,34.79679,2580,19.21569,26.66667
12.316,34.79679,2590,18.03922,26.66667
12.376,34.79679,2590,18.03922,19.60784
12.44,34.79679,2590,18.03922,19.60784
12.503,34.79679,2598,17.2549,19.60784
12.566,34.79679,2598,17.2549,18.43137
12.626,34.79679,2598,17.2549,18.43137
12.69,34.79679,2598,17.2549,18.43137
12.75,34.79679,2598,16.86275,14.5098
12.816,34.79679,2598,16.86275,14.5098
12.876,34.79679,2598,16.86275,14.5098
12.939,34.79679,2606,15.29412,14.5098
13.002,34.79679,2606,15.29412,14.11765
13.066,34.79679,2606,15.29412,14.11765
13.126,34.79679,2573,15.68627,14.11765
13.19,34.79679,2573,15.68627,9.411765
13.25,34.79679,2573,15.68627,9.411765
13.316,34.79679,2591,15.68627,9.411765
13.376,34.79679,2591,15.68627,10.19608
13.44,34.79679,2591,15.68627,10.19608
13.503,34.79679,2591,15.68627,10.19608
13.566,34.79679,2593,15.68627,10.19608
13.626,34.17542,2593,15.68627,9.803922
13.69,34.17542,2593,15.68627,9.803922
13.75,34.17542,2577,15.68627,9.803922
13.816,34.17542,2577,15.68627,9.803922
13.876,34.17542,2577,15.68627,9.803922
13.942,34.17542,2572,15.68627,9.803922
14.002,34.17542,2572,15.68627,9.803922
14.066,34.17542,2572,15.68627,9.803922
14.126,34.17542,2558,15.68627,9.803922
14.19,34.17542,2558,15.68627,9.803922
14.25,34.17542,2558,15.68627,9.803922
14.316,34.17542,2558,15.68627,9.803922
14.376,34.17542,2550,15.68627,9.803922
14.44,34.17542,2550,15.68627,9.803922
14.503,34.17542,2550,15.68627,9.803922
14.566,34.17542,2540,15.68627,9.803922
14.626,34.17542,2540,15.68627,10.19608
14.69,34.17542,2540,15.68627,10.19608
14.75,34.17542,2540,15.68627,10.19608
14.816,34.17542,2530,15.68627,10.19608
14.876,33.55404,2530,15.68627,10.19608
14.94,33.55404,2530,15.68627,10.19608
15.003,33.55404,2524,15.68627,10.19608
15.066,33.55404,2524,15.68627,9.803922
15.126,33.55404,2524,15.68627,9.803922
15.19,33.55404,2520,15.68627,9.803922
15.25,33.55404,2520,15.29412,9.803922
15.313,33.55404,2520,15.29412,9.803922
15.377,33.55404,2520,15.29412,9.803922
15.441,33.55404,2510,15.29412,9.803922
15.503,33.55404,2510,15.29412,10.19608
15.566,33.55404,2510,15.29412,10.19608
15.626,33.55404,2495,15.29412,10.19608
15.69,33.55404,2495,15.29412,9.803922
15.75,32.93267,2495,15.29412,9.803922
15.816,32.93267,2470,15.29412,9.803922
15.876,32.93267,2470,15.29412,9.803922
15.94,32.93267,2470,15.29412,10.19608
16.003,32.93267,2470,15.29412,10.19608
16.066,32.93267,2443,15.29412,10.19608
16.126,32.3113,2443,15.29412,10.19608
16.19,32.3113,2443,15.29412,10.19608
16.25,32.3113,2410,15.29412,10.19608
16.316,32.3113,2410,15.29412,10.19608
16.376,32.3113,2410,15.29412,10.19608
16.44,32.3113,2410,15.29412,10.19608
16.502,32.3113,2374,15.29412,10.19608
16.566,32.3113,2374,15.29412,10.19608
16.626,31.68993,2374,15.29412,10.19608
16.69,31.68993,2331,15.29412,10.19608
16.75,31.68993,2331,15.29412,10.19608
16.816,30.44719,2331,15.29412,10.19608
16.875,30.44719,2331,15.29412,10.19608
16.938,30.44719,2299,15.29412,10.19608
17.001,29.82582,2299,15.29412,10.58823
17.064,29.82582,2299,15.29412,10.58823
17.128,29.82582,2237,15.29412,10.58823
17.188,29.82582,2237,15.29412,10.58823
17.252,29.20445,2237,15.29412,10.58823
17.316,29.20445,2178,15.29412,10.58823
17.376,29.20445,2178,15.29412,10.58823
17.44,28.58307,2178,15.29412,10.58823
17.502,28.58307,2130,15.29412,10.58823
17.566,28.58307,2130,14.90196,10.58823
17.626,27.9617,2130,14.90196,10.58823
17.69,27.9617,2130,14.90196,10.58823
17.75,27.9617,2081,14.90196,10.58823
17.816,27.34033,2081,14.90196,10.19608
17.876,27.34033,2081,14.90196,10.19608
17.94,27.34033,2021,14.90196,10.19608
18,27.34033,2021,14.90196,10.58823
18.065,26.71896,2021,14.90196,10.58823
18.127,26.71896,1976,14.90196,10.58823
18.188,26.71896,1976,14.90196,10.19608
18.252,26.09759,1976,14.90196,10.19608
18.313,26.09759,1976,14.90196,10.19608
18.377,26.09759,1928,14.90196,10.19608
18.441,26.09759,1928,14.90196,10.58823
18.503,25.47622,1928,14.90196,10.58823
18.563,25.47622,1910,14.90196,10.58823
18.627,25.47622,1910,14.90196,10.58823
18.691,25.47622,1910,14.90196,10.58823
18.751,25.47622,1910,14.90196,10.58823
18.816,25.47622,1879,14.90196,10.19608
18.876,24.85485,1879,14.90196,10.19608
18.94,24.85485,1866,14.90196,10.19608
19.003,24.85485,1866,14.90196,10.19608
19.066,24.85485,1866,14.90196,10.19608
19.125,24.85485,1866,14.90196,10.19608
19.189,24.85485,1857,14.90196,10.19608
19.253,24.85485,1857,15.68627,10.58823
19.316,24.85485,1857,15.68627,10.58823
19.376,24.85485,1859,15.68627,10.58823
19.44,24.85485,1859,20.78431,46.66667
19.503,25.47622,1859,20.78431,46.66667
19.566,25.47622,1859,20.78431,46.66667
19.626,25.47622,1832,22.35294,46.66667
19.69,25.47622,1832,22.35294,57.64706
19.75,25.47622,1832,22.35294,57.64706
19.816,25.47622,1832,22.35294,57.64706
19.876,25.47622,1921,24.70588,70.98039
19.94,25.47622,1921,24.70588,70.98039
20,25.47622,1921,24.70588,70.98039
20.066,25.47622,1932,25.4902,70.98039
20.126,25.47622,1932,25.4902,64.70588
20.19,26.09759,1932,25.4902,64.70588
20.254,26.09759,1983,25.4902,64.70588
20.316,26.09759,1983,27.84314,68.62745
20.376,26.71896,1983,27.84314,68.62745
20.44,26.71896,2017,27.84314,68.62745
20.503,26.71896,2017,38.82353,81.17647
20.566,27.34033,2017,38.82353,81.17647
20.626,27.34033,2017,38.82353,81.17647
20.69,27.34033,2058,49.01961,81.17647
20.75,27.34033,2058,49.01961,81.56863
20.816,27.9617,2058,49.01961,81.56863
20.876,27.9617,2058,49.01961,81.56863
20.94,27.9617,2116,50.58823,81.56863
21,28.58307,2116,50.58823,86.66666
21.066,28.58307,2116,50.58823,86.66666
21.127,28.58307,2168,51.76471,86.66666
21.191,29.20445,2168,51.76471,80.78432
21.251,29.20445,2168,51.76471,80.78432
21.316,29.20445,2217,51.76471,80.78432
21.376,29.20445,2217,51.76471,81.56863
21.44,29.82582,2217,51.76471,81.56863
21.503,29.82582,2217,51.76471,81.56863
21.566,29.82582,2277,51.76471,81.56863
21.626,30.44719,2277,51.76471,77.25491
21.69,30.44719,2277,51.76471,77.25491
21.75,30.44719,2323,51.76471,77.25491
21.813,30.44719,2323,52.54902,85.88235
21.876,31.68993,2323,52.54902,85.88235
21.939,31.68993,2362,52.54902,85.88235
22.002,31.68993,2362,53.33333,83.13725
22.065,32.3113,2362,53.33333,83.13725
22.129,32.3113,2420,53.33333,83.13725
22.189,32.3113,2420,53.33333,84.31373
22.253,32.93267,2420,53.33333,84.31373
22.313,32.93267,2420,53.33333,84.31373
22.377,32.93267,2479,53.33333,84.31373
22.441,32.93267,2479,53.33333,80.78432
22.502,32.93267,2479,53.33333,80.78432
22.566,32.93267,2518,52.94118,80.78432
22.626,32.93267,2518,52.94118,83.92157
22.69,33.55404,2518,52.94118,83.92157
22.75,33.55404,2570,52.94118,83.92157
22.816,33.55404,2570,50.58823,80.39216
22.876,34.79679,2570,50.58823,80.39216
22.94,34.79679,2570,50.58823,80.39216
23,34.79679,2615,42.7451,80.39216
23.066,35.41816,2615,42.7451,80
23.127,35.41816,2615,42.7451,80
23.191,35.41816,2647,42.7451,80
23.25,35.41816,2647,37.64706,74.5098
23.316,36.03953,2647,37.64706,74.5098
23.376,36.03953,2647,37.64706,74.5098
23.44,36.03953,2696,33.72549,74.5098
23.5,36.6609,2696,33.72549,69.80392
23.566,36.6609,2696,33.72549,69.80392
23.626,36.6609,2744,33.72549,69.80392
23.69,36.6609,2744,30.98039,68.62745
23.75,37.28227,2744,30.98039,68.62745
23.816,37.28227,2789,30.98039,68.62745
23.876,37.28227,2789,27.84314,68.62745
